data_format,access,associated_entities,file_name,submitter_id,data_category,annotations,file_size,md5sum,file_id,data_type,state,experimental_strategy,GNA11,BTK,HRAS,RNF43,AKT2,EGFR,ARID1A,ERBB4,EZH2,MAP2K2,DDR2,NOTCH3,CREBBP,MAPK1,MYCN,RAC1,SMARCB1,TSC2,CDK6,FGFR2,PTCH1,MYD88,CBL,GNAQ,PPP2R1A,TOP1,NTRK1,NFE2L2,NOTCH2,MYC,CHEK2,MAGOH,PDGFRA,BRAF,ATM,fle_name_h5,TCGA ID
SVS,open,"[{'entity_submitter_id': 'TCGA-13-0894-01B-01-TS1', 'entity_type': 'slide', 'case_id': 'e8372916-7ac7-4535-ae97-0248208224f5', 'entity_id': '8e814284-4815-4e1b-a811-c2f41aaab591'}]",TCGA-13-0894-01B-01-TS1.8e814284-4815-4e1b-a811-c2f41aaab591.svs,TCGA.13.0894,Biospecimen,,303129639,043c1039e5122ab75f1d6947062f3954,2696b81b-6f30-4faa-9506-d10b28194b39,Slide Image,released,Tissue Slide,1.9950675927081531,1.5769353816721263,2.121434849944233,1.8543116438850196,2.053546644134469,1.8430544302808833,2.1146035486478825,2.0093811362955707,1.9320719846477363,2.1682762553803268,2.09864349841349,2.2260927420055285,2.153528085032534,2.051222092104938,1.9985025991744838,2.2477381233545657,2.1069107836693806,2.1024253780702113,1.8734776955129129,2.158587693721301,1.8746289470503494,2.036273046278457,1.9672242385587964,2.1676126625731187,2.253804428779489,2.2557450261482277,1.849619488737027,1.9663008387030472,2.216874687555638,2.0606281749040734,1.7468667003373184,2.0382679228469973,2.0101718461663634,2.0550591934524984,1.964142917316373,TCGA-13-0894-01B-01-TS1.8e814284-4815-4e1b-a811-c2f41aaab591.h5,TCGA-13-0894-01B
SVS,open,"[{'entity_submitter_id': 'TCGA-29-1762-01A-01-TS1', 'entity_type': 'slide', 'case_id': '5495b18a-10ec-427b-83b8-03ef4b587b13', 'entity_id': '30a33cd4-4485-4a15-9eb6-2d2bb79ab844'}]",TCGA-29-1762-01A-01-TS1.30a33cd4-4485-4a15-9eb6-2d2bb79ab844.svs,TCGA.29.1762,Biospecimen,,145095793,6e48befbc3a8c479f6676cfb27311eab,1eb68219-5563-407d-a185-e7859c565ba1,Slide Image,released,Tissue Slide,1.9151416153836767,1.6076362904874721,2.0697068125829388,1.8887198019323934,2.038280948174747,1.7759179862307002,2.020977864589616,2.1304316651157174,2.1853094286030905,2.1147242224907665,1.951153521378305,2.1314645697469876,2.0415709167471716,2.1810387349145497,2.0490854216649366,2.16487354711856,2.113963734051563,1.9821043087908785,1.7005209887937838,2.144433085187276,1.969222017916865,1.9973362917609923,1.9523465338760035,2.2336850743389935,2.234969843578478,2.219225222949138,1.7824832444476586,2.083657641427573,2.2046524776093865,1.9712854553865415,2.123829171759443,2.230100417964949,1.9363935812562052,2.0008311410979243,1.9676297053754948,TCGA-29-1762-01A-01-TS1.30a33cd4-4485-4a15-9eb6-2d2bb79ab844.h5,TCGA-29-1762-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-09-1665-01B-01-BS1', 'entity_type': 'slide', 'case_id': '9d25cd0e-0a3e-4ee0-b1a3-58ffab348c9d', 'entity_id': '5a6cb79c-8270-4d29-89f5-ccf0a2192634'}]",TCGA-09-1665-01B-01-BS1.5a6cb79c-8270-4d29-89f5-ccf0a2192634.svs,TCGA.09.1665,Biospecimen,,156566035,93172fc8451dc6f69389238545c47378,2492f077-3f2d-45e2-a45b-8d112ea1b1d9,Slide Image,released,Tissue Slide,1.8727094575057355,1.594283664662423,2.0279113771355015,1.980822142443734,2.0095286042048097,1.8899594090450207,2.0027494643696944,2.116207320870159,2.169167979553694,2.0761862489591634,1.977478027451529,2.1996217019359405,2.1006769655619904,2.091814677742977,1.8367487684595882,2.117604002774185,2.0351761253818204,2.0794790409767283,1.598255623031531,2.109643341037915,1.8751044108282007,2.130003944030864,1.9414143437650562,2.1222256100736203,2.1485010776113302,2.1734554271120836,1.7941399669271134,2.0963724023398176,2.323397014702788,2.0692017939496434,1.9952579808285096,2.0610102237090873,1.876697865744246,2.1401014569910948,2.072228087161534,TCGA-09-1665-01B-01-BS1.5a6cb79c-8270-4d29-89f5-ccf0a2192634.h5,TCGA-09-1665-01B
SVS,open,"[{'entity_submitter_id': 'TCGA-09-1665-01B-01-TS1', 'entity_type': 'slide', 'case_id': '9d25cd0e-0a3e-4ee0-b1a3-58ffab348c9d', 'entity_id': '34964afd-a82c-411c-9e7e-c3cffa29f204'}]",TCGA-09-1665-01B-01-TS1.34964afd-a82c-411c-9e7e-c3cffa29f204.svs,TCGA.09.1665,Biospecimen,,111312695,0121655fd45a5ebb08a166b38f2eb8f3,79a73028-94eb-43e0-a1f3-284f0f081810,Slide Image,released,Tissue Slide,1.8727094575057355,1.594283664662423,2.0279113771355015,1.980822142443734,2.0095286042048097,1.8899594090450207,2.0027494643696944,2.116207320870159,2.169167979553694,2.0761862489591634,1.977478027451529,2.1996217019359405,2.1006769655619904,2.091814677742977,1.8367487684595882,2.117604002774185,2.0351761253818204,2.0794790409767283,1.598255623031531,2.109643341037915,1.8751044108282007,2.130003944030864,1.9414143437650562,2.1222256100736203,2.1485010776113302,2.1734554271120836,1.7941399669271134,2.0963724023398176,2.323397014702788,2.0692017939496434,1.9952579808285096,2.0610102237090873,1.876697865744246,2.1401014569910948,2.072228087161534,TCGA-09-1665-01B-01-TS1.34964afd-a82c-411c-9e7e-c3cffa29f204.h5,TCGA-09-1665-01B
SVS,open,"[{'entity_submitter_id': 'TCGA-30-1861-01A-01-TS1', 'entity_type': 'slide', 'case_id': '0724f800-e873-45d0-bc56-809d0ec4f6e9', 'entity_id': 'a7c5de2f-252d-44e2-b5fa-9beef553a8d6'}]",TCGA-30-1861-01A-01-TS1.a7c5de2f-252d-44e2-b5fa-9beef553a8d6.svs,TCGA.30.1861,Biospecimen,,78528443,903adf93c11e4a1dd5e6773f62d51b5b,2cc5c93d-0c29-45de-a041-82e6729f0880,Slide Image,released,Tissue Slide,1.9998841328964083,1.5472220252261728,2.0829105178185805,1.918157143951681,2.0373166153791646,1.7901081064788245,2.0468796095544537,2.201128059936435,2.0206464951693306,2.149841755728847,2.114108633588138,2.1192750478063758,2.0785786695126993,2.208856661565927,1.8360633947845793,2.218094173345146,2.142322439719037,2.0656595042060504,1.721337004931509,2.112561955013052,1.8796787672659385,2.0015881024749715,1.9822834054553373,2.1589687318816866,2.257817826111506,2.2026211009848615,1.7552683606456398,2.050514664731439,2.176658992395195,2.0469570888933357,1.9984754911898253,2.0391012019786063,2.057796468121459,1.9686356713972042,2.0588561080707275,TCGA-30-1861-01A-01-TS1.a7c5de2f-252d-44e2-b5fa-9beef553a8d6.h5,TCGA-30-1861-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-23-2647-01A-01-TS1', 'entity_type': 'slide', 'case_id': '246404ae-3bc4-4db7-aee3-0346ca3f7322', 'entity_id': 'f5ed26cd-8b2f-465a-8b2e-026afeba8522'}]",TCGA-23-2647-01A-01-TS1.f5ed26cd-8b2f-465a-8b2e-026afeba8522.svs,TCGA.23.2647,Biospecimen,,98218717,250a2311c2e473f3e1af102159126759,4d224914-9f8d-44e4-b743-481aeb510ba6,Slide Image,released,Tissue Slide,1.9033604724753357,1.734501050387773,2.1184699286473143,2.051530630918997,2.0365601363614667,1.8734469773215974,2.050385987787596,1.979262025877925,2.06858279834496,2.0691765363218386,2.082150369490754,2.083968778261839,2.16128647053059,2.1025108862637807,1.8578748714349151,2.164666949776044,2.0898373178619565,2.0901465381962754,1.9507839669714269,2.170127409451852,1.852368404646949,1.9821731959193458,1.9773257561868987,2.0683173971769007,2.2817189003126606,2.2456866453599544,1.7200486216740547,2.032454750455499,2.214857095657016,2.2630123178742223,1.9997081611597223,2.153052068699669,2.0065885509381793,2.0091800086391696,2.018602834448754,TCGA-23-2647-01A-01-TS1.f5ed26cd-8b2f-465a-8b2e-026afeba8522.h5,TCGA-23-2647-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-1425-01A-02-BS2', 'entity_type': 'slide', 'case_id': 'b120b701-c194-43d7-a491-3206fac38ec1', 'entity_id': 'a6fe1ea1-7b06-4337-8d6e-6a799ef51d5b'}]",TCGA-24-1425-01A-02-BS2.a6fe1ea1-7b06-4337-8d6e-6a799ef51d5b.svs,TCGA.24.1425,Biospecimen,,25910451,03b198ef263c96c6429d9f6038f2360a,1d1b65ff-6060-4a89-9cb5-fc51e811d615,Slide Image,released,Tissue Slide,1.968914926903843,1.6878053715081132,2.021732976534406,1.97478910860569,2.030382591390651,1.978750661837786,2.039842757066546,2.008214032391468,2.122321417309535,2.1014109374838172,2.157235569119856,2.151715690549856,2.1220339680603137,2.1299801763833845,1.9209439276088809,2.161367091078508,2.0528023482296676,2.020977864589616,1.9378203720122569,1.991688980990508,1.9451956081174444,1.9754134712557883,1.9872440125482904,2.1944986431289877,2.2618568440795337,2.198523733067839,1.8495093747689588,2.0820506350336627,2.2477169955524903,2.210524627144832,1.8572974906987096,1.9973362917609923,2.0862185259588597,2.101496532460667,1.9859546985863719,TCGA-24-1425-01A-02-BS2.a6fe1ea1-7b06-4337-8d6e-6a799ef51d5b.h5,TCGA-24-1425-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-20-1682-01A-01-BS1', 'entity_type': 'slide', 'case_id': '94bd4c68-4bfc-4db3-9365-97c867747133', 'entity_id': 'c4f1280c-1e62-4d03-9237-35a4ce37f578'}]",TCGA-20-1682-01A-01-BS1.c4f1280c-1e62-4d03-9237-35a4ce37f578.svs,TCGA.20.1682,Biospecimen,,116326585,cd75a1308118f06888ad9ea089dc6905,196152f0-845e-4a64-8f51-f6bfd2757498,Slide Image,released,Tissue Slide,2.008562964796066,1.686473024900954,2.0733228606716585,1.8704782239394455,1.9696266756726293,1.9274260806495884,2.017020776513266,1.878594441770446,2.1335627088634257,2.1433431412759383,2.076750423868345,2.143788638246893,2.1183737516816232,2.1899313798420774,1.8859326392453046,2.2473366187635673,2.0136355509752994,2.1943315075537915,1.7154722010559358,1.8295207846449852,1.8429277558024544,2.061786606441115,1.9739837990734008,2.1336692763829306,2.180180142726961,2.214223714252886,1.8094847769905715,2.018881761511136,2.387587787263971,2.019412836020093,1.817589645929073,2.0941577255155166,2.052635447259329,2.158864826781585,1.9831095900444196,TCGA-20-1682-01A-01-BS1.c4f1280c-1e62-4d03-9237-35a4ce37f578.h5,TCGA-20-1682-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-1844-01A-01-TS1', 'entity_type': 'slide', 'case_id': 'a36a4440-15ef-4837-904b-380a964d16f1', 'entity_id': 'de22faa4-e6c3-4f51-a17d-d450ee2ee1eb'}]",TCGA-24-1844-01A-01-TS1.de22faa4-e6c3-4f51-a17d-d450ee2ee1eb.svs,TCGA.24.1844,Biospecimen,,91973577,719f0e5d4158a64efcf9c10feefefe98,37a9833d-14d5-449d-9dfa-fe4ae6af4882,Slide Image,released,Tissue Slide,1.8826051525276313,1.5966363205968914,2.102327645466537,1.9751915203060368,1.9582197879034917,1.8077312387377535,2.073624656358271,2.0798414617011627,2.041402130514534,2.124618041565127,1.8569852541457623,2.1573974581337274,2.1270047629864264,2.104182933568283,1.8359198850137095,2.1803722602582765,2.0731719286662407,2.094083818416706,1.7988343829000168,2.1058034918578894,1.913017940038654,1.962233340774295,1.9048202615120693,2.169533585206374,2.213764808189458,2.1670058907522187,1.7241941497322888,2.0851999302905013,2.2080546091478124,2.1841843666060154,1.8800297756555906,2.158587693721301,1.8549533367239919,2.040960554861554,1.8840803370030772,TCGA-24-1844-01A-01-TS1.de22faa4-e6c3-4f51-a17d-d450ee2ee1eb.h5,TCGA-24-1844-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-29-1693-01A-01-TS1', 'entity_type': 'slide', 'case_id': '6fb71a0c-bc50-48c8-acfa-db94be1e151a', 'entity_id': '4e3372ca-7a0e-4716-882e-2513dcdcbf14'}]",TCGA-29-1693-01A-01-TS1.4e3372ca-7a0e-4716-882e-2513dcdcbf14.svs,TCGA.29.1693,Biospecimen,,84673575,6787ba34b24dbd89ee8d0f2bb1d73c15,291ce8a9-1950-4b60-bff7-3187b67ca7d2,Slide Image,released,Tissue Slide,1.9079263848508667,1.6426985921285293,2.0897754623193707,2.0048122798320938,2.0456908406945824,1.9203432257953053,1.994795546785124,2.157582442063776,1.9068574217916123,2.1564720248492546,2.094083818416706,2.126825956341495,2.042660849253311,2.0907276136968034,1.9391732211168806,2.1731823087818696,2.061315757695754,2.0300937220494966,1.6839886436983966,2.018337117276547,1.8878269379742887,1.9363935812562052,1.9332011594568295,2.094798025000526,2.212386825075897,2.0892185901937537,1.799661499123909,1.977837849205252,2.250249149974116,2.1303366317945875,1.8904729421640876,2.0929992196119014,1.9656987706511726,2.007663545330795,2.023029907753873,TCGA-29-1693-01A-01-TS1.4e3372ca-7a0e-4716-882e-2513dcdcbf14.h5,TCGA-29-1693-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-24-1844-01A-01-BS1', 'entity_type': 'slide', 'case_id': 'a36a4440-15ef-4837-904b-380a964d16f1', 'entity_id': '77eb1696-4cf6-4a2b-a225-52c0ee0f9082'}]",TCGA-24-1844-01A-01-BS1.77eb1696-4cf6-4a2b-a225-52c0ee0f9082.svs,TCGA.24.1844,Biospecimen,,120953625,8fe8c2e3f7b299a249c768ac2b6a10ee,bd0e5994-2146-4eb9-aec9-676f5a1eef1a,Slide Image,released,Tissue Slide,1.8826051525276313,1.5966363205968914,2.102327645466537,1.9751915203060368,1.9582197879034917,1.8077312387377535,2.073624656358271,2.0798414617011627,2.041402130514534,2.124618041565127,1.8569852541457623,2.1573974581337274,2.1270047629864264,2.104182933568283,1.8359198850137095,2.1803722602582765,2.0731719286662407,2.094083818416706,1.7988343829000168,2.1058034918578894,1.913017940038654,1.962233340774295,1.9048202615120693,2.169533585206374,2.213764808189458,2.1670058907522187,1.7241941497322888,2.0851999302905013,2.2080546091478124,2.1841843666060154,1.8800297756555906,2.158587693721301,1.8549533367239919,2.040960554861554,1.8840803370030772,TCGA-24-1844-01A-01-BS1.77eb1696-4cf6-4a2b-a225-52c0ee0f9082.h5,TCGA-24-1844-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-25-1324-01A-01-BS1', 'entity_type': 'slide', 'case_id': 'c73244fd-d486-439f-a94f-fb0bd4e9ac8f', 'entity_id': 'ad12409a-7546-487b-894c-5b779a4be83c'}]",TCGA-25-1324-01A-01-BS1.ad12409a-7546-487b-894c-5b779a4be83c.svs,TCGA.25.1324,Biospecimen,,426360939,4f1d62f21716e0d244797f3c9e30f338,01ec845b-6b75-4dc2-bd79-33071cf78874,Slide Image,released,Tissue Slide,1.8682883182171786,1.475609332796749,2.0584221744557603,2.014356204398897,2.1168938652304248,1.7470758616014148,2.1357037206879688,2.0232150464100305,2.050823421857819,2.0960651014837173,2.1032923366265064,2.214474930742747,2.2424634696526646,1.9717171230926644,2.1006157769112423,2.246342730039573,2.046246636822195,2.2615443245445195,1.9738448870322816,2.1350536216727263,1.993706622398596,1.978404997502064,1.9829444077240583,2.1266232701526726,2.30776167136286,2.2172341548942764,1.764884894555514,2.0438661761659156,2.1943760797719354,2.1680360398715446,1.8554069685235384,2.117230942532664,1.681870195690772,2.106339038797989,1.9866407108242932,TCGA-25-1324-01A-01-BS1.ad12409a-7546-487b-894c-5b779a4be83c.h5,TCGA-25-1324-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-2057-01A-01-BS1', 'entity_type': 'slide', 'case_id': '56c4bd48-ab15-4b49-ae2f-968653052b50', 'entity_id': '363972c7-d0e3-4e93-859c-83f9d2250ae0'}]",TCGA-13-2057-01A-01-BS1.363972c7-d0e3-4e93-859c-83f9d2250ae0.svs,TCGA.13.2057,Biospecimen,,634375569,5debb037479797839bf6cd27106de86e,47eee8d2-9d40-4200-8ba3-10e8a98822ec,Slide Image,released,Tissue Slide,1.9615022438151495,1.4938250203119228,2.0418305322580603,2.0803286480845706,2.04245333462927,1.810940988643984,2.1201995341520035,1.8659388674023063,2.1156288124415483,2.153261079383198,2.2315186445601856,2.2314971712783156,2.174808538051887,2.064162915640689,2.130241589441267,2.185893960993835,2.0685069766270563,2.110395002001485,1.7985861145703324,1.9399351916381737,1.8886441664048375,1.952758076955471,1.9870658021910554,2.1466444788563934,2.2795313866628226,2.2649662960875365,1.7219805746201384,2.1543402725300447,2.200984167877368,1.932086469319333,1.9879428389594815,2.136577733050645,1.9070059572324414,2.055827409819998,2.009247055686107,TCGA-13-2057-01A-01-BS1.363972c7-d0e3-4e93-859c-83f9d2250ae0.h5,TCGA-13-2057-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-04-1649-01A-01-BS1', 'entity_type': 'slide', 'case_id': '314e446d-3a57-4c91-ac2e-4fc211456ee6', 'entity_id': '159f5035-741e-4b41-b825-dc56a18524cd'}]",TCGA-04-1649-01A-01-BS1.159f5035-741e-4b41-b825-dc56a18524cd.svs,TCGA.04.1649,Biospecimen,,137572303,fb5b1ea057567b342fbb08df86d4d9ed,9f75e2d5-aba1-44d0-813b-ab97ebb5b7c0,Slide Image,released,Tissue Slide,2.039127230766447,1.662561530756373,2.0620919033447227,1.8729553578865834,2.0969130225918406,2.0498582391381617,2.0550591934524984,2.081950890628618,1.822094669024128,2.1679559552105747,1.8861753098363367,2.046246636822195,2.1258001806578526,2.0941823600013345,1.929635576562561,2.296466411985868,1.992970927542525,2.1601686304957797,1.668555516917189,2.069050238612711,1.8751197446062138,2.095929859184638,2.029778496660735,2.230433667093254,2.2041339856371542,2.196679984628082,1.8526036747773544,2.053880114279156,2.281085626880809,2.1235660768045648,1.8999110861363615,2.144105055005558,1.7825505301427451,2.072492452591629,1.98716176556054,TCGA-04-1649-01A-01-BS1.159f5035-741e-4b41-b825-dc56a18524cd.h5,TCGA-04-1649-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-30-1860-01A-01-BS1', 'entity_type': 'slide', 'case_id': '563853a2-9ac2-48be-adf3-1e547ee2b274', 'entity_id': '3f2f52d2-e19d-4b63-9bf7-d02377f667b7'}]",TCGA-30-1860-01A-01-BS1.3f2f52d2-e19d-4b63-9bf7-d02377f667b7.svs,TCGA.30.1860,Biospecimen,,84367275,cd04d46097fa1699e13ad7f59fec61a1,de328bd4-52b5-466b-b83f-df568cf6e877,Slide Image,released,Tissue Slide,1.957951644092126,1.7952865750042117,2.0533798673519765,1.913755838537307,2.059838144536011,2.0326381525651374,2.0155428158296043,1.4789874830500351,2.195756834061185,2.1391480951416315,2.1269213238641576,2.038254897349586,2.0745797422629284,2.06199014806608,1.9473234356095124,2.1918434583837394,2.054662050315613,2.1042195164804087,1.6316102786992404,2.0675207707841423,1.8539984735021144,2.0468796095544537,1.9394033111406173,2.2030188690692176,2.2789684013930485,2.1675668813159574,1.8200715399301504,2.127588641985158,2.1850507764045104,2.074127446856067,1.8973349617766935,2.250765344264249,1.9079412235174646,2.050694784640322,1.842484268719666,TCGA-30-1860-01A-01-BS1.3f2f52d2-e19d-4b63-9bf7-d02377f667b7.h5,TCGA-30-1860-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-25-1319-01A-01-TS1', 'entity_type': 'slide', 'case_id': '914d8613-3c25-4a10-be50-28b42f4d3a5d', 'entity_id': '4d68fbd5-1e16-4050-aeae-c6ca6c0a34f6'}]",TCGA-25-1319-01A-01-TS1.4d68fbd5-1e16-4050-aeae-c6ca6c0a34f6.svs,TCGA.25.1319,Biospecimen,,363009367,a2839cb0a19a3a59e923828e68328f8f,b2ab1950-506e-40f2-86a4-7231052f7b67,Slide Image,released,Tissue Slide,1.9842238575976499,1.6991506374953917,2.099403470012422,1.9862017172100874,2.046621301727582,1.7265807432030604,2.1049752638529795,1.9200940484457028,2.0270687174411357,2.1386769637108065,2.1472053248137244,2.2094056415748837,2.1528197833593135,2.0719510579205855,1.7006853048286596,2.2251963604109677,2.090059966140444,2.1300395944429273,1.5425927330046079,1.9728997730618067,1.8117091445356752,2.0509906255058206,1.8904276410247562,2.1403719990767427,2.317493409727164,2.1837902956794086,1.739781730135342,2.0872112789441966,2.2312179766456293,2.147158599662735,1.9172019849185695,2.1137342668371937,1.7677058191243349,1.9742337921304511,1.8642971615183783,TCGA-25-1319-01A-01-TS1.4d68fbd5-1e16-4050-aeae-c6ca6c0a34f6.h5,TCGA-25-1319-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-25-1632-01A-01-BS1', 'entity_type': 'slide', 'case_id': 'c435627c-159d-4a6d-a819-30abac24bf4d', 'entity_id': '150d6173-6bb4-4d09-9da1-e8898c0e50cc'}]",TCGA-25-1632-01A-01-BS1.150d6173-6bb4-4d09-9da1-e8898c0e50cc.svs,TCGA.25.1632,Biospecimen,,213652631,3a476f72d1f4c56ad484639062fa8d2d,e84d5c08-b778-4bc7-a0eb-0ac48df299b9,Slide Image,released,Tissue Slide,1.9647739604515817,1.4537894448158473,2.029423749283131,2.0486214443399486,2.067546070266769,1.7628969245429538,2.09704813199996,2.0513892291126745,1.9953803540534008,2.079641521682502,1.7765612254701582,2.0569402763333224,2.212616620832252,2.0705521478339186,1.8037045089959238,2.1541082862625913,2.013248318945037,2.1122474934050133,1.7929753963556203,2.1016432496635225,1.959784876876073,1.9013012312791042,1.9666507117027188,2.198634693765674,2.233342190251885,2.2679418870504717,1.7417635784623653,2.115544418660114,2.27394896495771,2.2058098404946427,1.803951509993417,2.1252271968289693,1.754853408532075,2.1040731768013634,2.0619519871670047,TCGA-25-1632-01A-01-BS1.150d6173-6bb4-4d09-9da1-e8898c0e50cc.h5,TCGA-25-1632-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-04-1362-01A-01-BS1', 'entity_type': 'slide', 'case_id': '1d192835-524e-429d-bf74-3c4727acb446', 'entity_id': '852e1e87-7168-4688-9188-4de1d318423e'}]",TCGA-04-1362-01A-01-BS1.852e1e87-7168-4688-9188-4de1d318423e.svs,TCGA.04.1362,Biospecimen,,169133209,89e48257429a386a79a94ca38e95a03e,2938a57f-a01f-481b-9a68-2fba2a0df37b,Slide Image,released,Tissue Slide,2.0159557995092965,1.6330763109994997,2.0610102237090873,1.8432285814920701,2.0544570114856664,1.9233285210540128,2.0837696618402988,1.8140426774685123,2.044617150525656,2.139772002588134,1.7458725864555786,2.0997342449475984,2.168756513356694,2.1069351059887587,1.8992227724775834,2.2042222585771416,2.069416458032747,2.067546070266769,1.9035691442800606,2.2152282017757945,1.9030026480440367,2.0285034473591663,2.007663545330795,2.2097348849765277,2.234124222826437,2.1621499240527284,1.7080335981390387,2.0984718119615824,2.343016611288381,2.1032923366265064,1.8269496347286416,2.1375925183218656,1.7588057440849238,2.0716361587801773,1.9616991301982794,TCGA-04-1362-01A-01-BS1.852e1e87-7168-4688-9188-4de1d318423e.h5,TCGA-04-1362-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-1412-01A-01-TS1', 'entity_type': 'slide', 'case_id': '44493c23-82e9-4d9f-8e3c-7b3f9ae44970', 'entity_id': '9d28a08f-9f58-41bf-9a9d-71f2eb9e50c9'}]",TCGA-13-1412-01A-01-TS1.9d28a08f-9f58-41bf-9a9d-71f2eb9e50c9.svs,TCGA.13.1412,Biospecimen,,311738301,286c8241ffe184725b23dc7d93745e7b,c9b0d65f-d512-4636-bd88-955e4577a9da,Slide Image,released,Tissue Slide,1.9955434950619741,1.5931255869417953,2.0740771791806853,1.9421459304082167,2.017113908061645,1.9667626452143296,2.1115456455803683,1.7532784824097734,1.9152447347444281,2.115857845381102,1.9897219553450058,2.1628516502127697,2.2061072317149817,2.0467892094045865,1.9378203720122569,2.1874772258813393,2.095388707009283,2.132140722345983,1.6872134366036668,2.067267740748127,1.9389143065428591,1.9660768557248172,2.0310519222816357,2.194409507631831,2.245623130444514,2.2301111696704385,1.793358190591752,2.0158758804938564,2.203990525488482,2.0483764805998033,1.7362467592977961,2.1038536271212678,1.9339676923793463,2.0692901906234606,1.9751776467358815,TCGA-13-1412-01A-01-TS1.9d28a08f-9f58-41bf-9a9d-71f2eb9e50c9.h5,TCGA-13-1412-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-13-1412-01A-01-BS1', 'entity_type': 'slide', 'case_id': '44493c23-82e9-4d9f-8e3c-7b3f9ae44970', 'entity_id': '709fc812-e857-43e2-b585-9176d9f809f7'}]",TCGA-13-1412-01A-01-BS1.709fc812-e857-43e2-b585-9176d9f809f7.svs,TCGA.13.1412,Biospecimen,,287068375,a00c0d1125e033092b2d1e0c2ce67746,7003a0a6-74df-486d-b375-609856fa8973,Slide Image,released,Tissue Slide,1.9955434950619741,1.5931255869417953,2.0740771791806853,1.9421459304082167,2.017113908061645,1.9667626452143296,2.1115456455803683,1.7532784824097734,1.9152447347444281,2.115857845381102,1.9897219553450058,2.1628516502127697,2.2061072317149817,2.0467892094045865,1.9378203720122569,2.1874772258813393,2.095388707009283,2.132140722345983,1.6872134366036668,2.067267740748127,1.9389143065428591,1.9660768557248172,2.0310519222816357,2.194409507631831,2.245623130444514,2.2301111696704385,1.793358190591752,2.0158758804938564,2.203990525488482,2.0483764805998033,1.7362467592977961,2.1038536271212678,1.9339676923793463,2.0692901906234606,1.9751776467358815,TCGA-13-1412-01A-01-BS1.709fc812-e857-43e2-b585-9176d9f809f7.h5,TCGA-13-1412-01A
SVS,open,"[{'entity_submitter_id': 'TCGA-29-1688-01A-01-TS1', 'entity_type': 'slide', 'case_id': '05019013-7ea5-4905-ac79-901146ba2ee2', 'entity_id': '0917166e-3623-4f88-bc19-5b3e6fd856f9'}]",TCGA-29-1688-01A-01-TS1.0917166e-3623-4f88-bc19-5b3e6fd856f9.svs,TCGA.29.1688,Biospecimen,,121107105,94d0224bd087f07bc345a77da760f6b8,19b09eaa-1268-4035-885a-cac1b8fd8ac3,Slide Image,released,Tissue Slide,1.9766748812911528,1.851882004235687,2.0122194229130628,2.0292266130153336,2.043684821967717,1.9806289857102415,2.0368601878943067,1.984361335429566,2.1291122704194168,2.0940715000358336,2.113504746955537,2.093997586563838,2.040440804330103,2.1348407701713197,2.070829564831272,2.1664904179663584,2.005445101767701,2.028148247292285,1.690722925050283,2.0124867704263183,1.8804416718330679,2.0778527802665385,1.91894996747253,2.18246056819026,2.205082511632807,2.1842068802549157,1.8006200976602516,2.1293858015293394,2.2114671136252593,2.2137320211250446,2.030763246252863,2.110952321068953,1.9880113250739486,2.0430238962589193,1.9736642725256672,TCGA-29-1688-01A-01-TS1.0917166e-3623-4f88-bc19-5b3e6fd856f9.h5,TCGA-29-1688-01A
